concept:name,time:timestamp,case:concept:name
b,1970-04-26 22:24:46+00:00,832
d,1970-04-26 22:24:47+00:00,832
i,1970-04-26 22:24:48+00:00,832
l,1970-04-26 22:24:49+00:00,832
o,1970-04-26 22:24:50+00:00,832
n,1970-04-26 22:24:51+00:00,832
j,1970-04-26 22:24:52+00:00,832
k,1970-04-26 22:24:53+00:00,832
j,1970-04-26 22:24:54+00:00,832
k,1970-04-26 22:24:55+00:00,832
j,1970-04-26 22:24:56+00:00,832
o,1970-04-26 22:24:57+00:00,832
l,1970-04-26 22:24:58+00:00,832
n,1970-04-26 22:24:59+00:00,832
h,1970-04-26 22:25:00+00:00,832
p,1970-04-26 22:25:01+00:00,832
A,1970-04-26 22:25:02+00:00,833
g,1970-04-26 22:25:03+00:00,833
e,1970-04-26 22:25:04+00:00,833
f,1970-04-26 22:25:05+00:00,833
j,1970-04-26 22:25:06+00:00,833
o,1970-04-26 22:25:07+00:00,833
l,1970-04-26 22:25:08+00:00,833
n,1970-04-26 22:25:09+00:00,833
h,1970-04-26 22:25:10+00:00,833
o,1970-04-26 22:25:11+00:00,833
l,1970-04-26 22:25:12+00:00,833
n,1970-04-26 22:25:13+00:00,833
h,1970-04-26 22:25:14+00:00,833
p,1970-04-26 22:25:15+00:00,833
A,1970-04-26 22:25:16+00:00,834
c,1970-04-26 22:25:17+00:00,834
d,1970-04-26 22:25:18+00:00,834
b,1970-04-26 22:25:19+00:00,834
h,1970-04-26 22:25:20+00:00,834
n,1970-04-26 22:25:21+00:00,834
o,1970-04-26 22:25:22+00:00,834
l,1970-04-26 22:25:23+00:00,834
j,1970-04-26 22:25:24+00:00,834
k,1970-04-26 22:25:25+00:00,834
j,1970-04-26 22:25:26+00:00,834
p,1970-04-26 22:25:27+00:00,834
A,1970-04-26 22:25:28+00:00,835
e,1970-04-26 22:25:29+00:00,835
g,1970-04-26 22:25:30+00:00,835
f,1970-04-26 22:25:31+00:00,835
h,1970-04-26 22:25:32+00:00,835
p,1970-04-26 22:25:33+00:00,835
A,1970-04-26 22:25:34+00:00,836
c,1970-04-26 22:25:35+00:00,836
d,1970-04-26 22:25:36+00:00,836
b,1970-04-26 22:25:37+00:00,836
i,1970-04-26 22:25:38+00:00,836
o,1970-04-26 22:25:39+00:00,836
l,1970-04-26 22:25:40+00:00,836
n,1970-04-26 22:25:41+00:00,836
i,1970-04-26 22:25:42+00:00,836
l,1970-04-26 22:25:43+00:00,836
o,1970-04-26 22:25:44+00:00,836
n,1970-04-26 22:25:45+00:00,836
j,1970-04-26 22:25:46+00:00,836
k,1970-04-26 22:25:47+00:00,836
j,1970-04-26 22:25:48+00:00,836
n,1970-04-26 22:25:49+00:00,836
l,1970-04-26 22:25:50+00:00,836
o,1970-04-26 22:25:51+00:00,836
i,1970-04-26 22:25:52+00:00,836
l,1970-04-26 22:25:53+00:00,836
o,1970-04-26 22:25:54+00:00,836
n,1970-04-26 22:25:55+00:00,836
j,1970-04-26 22:25:56+00:00,836
k,1970-04-26 22:25:57+00:00,836
j,1970-04-26 22:25:58+00:00,836
p,1970-04-26 22:25:59+00:00,836
A,1970-04-26 22:26:00+00:00,837
c,1970-04-26 22:26:01+00:00,837
b,1970-04-26 22:26:02+00:00,837
d,1970-04-26 22:26:03+00:00,837
j,1970-04-26 22:26:04+00:00,837
l,1970-04-26 22:26:05+00:00,837
o,1970-04-26 22:26:06+00:00,837
n,1970-04-26 22:26:07+00:00,837
i,1970-04-26 22:26:08+00:00,837
p,1970-04-26 22:26:09+00:00,837
A,1970-04-26 22:26:10+00:00,838
e,1970-04-26 22:26:11+00:00,838
g,1970-04-26 22:26:12+00:00,838
f,1970-04-26 22:26:13+00:00,838
j,1970-04-26 22:26:14+00:00,838
k,1970-04-26 22:26:15+00:00,838
j,1970-04-26 22:26:16+00:00,838
k,1970-04-26 22:26:17+00:00,838
j,1970-04-26 22:26:18+00:00,838
p,1970-04-26 22:26:19+00:00,838
A,1970-04-26 22:26:20+00:00,839
c,1970-04-26 22:26:21+00:00,839
b,1970-04-26 22:26:22+00:00,839
d,1970-04-26 22:26:23+00:00,839
j,1970-04-26 22:26:24+00:00,839
k,1970-04-26 22:26:25+00:00,839
j,1970-04-26 22:26:26+00:00,839
k,1970-04-26 22:26:27+00:00,839
j,1970-04-26 22:26:28+00:00,839
o,1970-04-26 22:26:29+00:00,839
l,1970-04-26 22:26:30+00:00,839
n,1970-04-26 22:26:31+00:00,839
j,1970-04-26 22:26:32+00:00,839
o,1970-04-26 22:26:33+00:00,839
l,1970-04-26 22:26:34+00:00,839
m,1970-04-26 22:26:35+00:00,839
j,1970-04-26 22:26:36+00:00,839
k,1970-04-26 22:26:37+00:00,839
j,1970-04-26 22:26:38+00:00,839
p,1970-04-26 22:26:39+00:00,839
A,1970-04-26 22:26:40+00:00,840
e,1970-04-26 22:26:41+00:00,840
f,1970-04-26 22:26:42+00:00,840
g,1970-04-26 22:26:43+00:00,840
j,1970-04-26 22:26:44+00:00,840
k,1970-04-26 22:26:45+00:00,840
j,1970-04-26 22:26:46+00:00,840
k,1970-04-26 22:26:47+00:00,840
j,1970-04-26 22:26:48+00:00,840
o,1970-04-26 22:26:49+00:00,840
m,1970-04-26 22:26:50+00:00,840
l,1970-04-26 22:26:51+00:00,840
j,1970-04-26 22:26:52+00:00,840
k,1970-04-26 22:26:53+00:00,840
j,1970-04-26 22:26:54+00:00,840
p,1970-04-26 22:26:55+00:00,840
A,1970-04-26 22:26:56+00:00,841
d,1970-04-26 22:26:57+00:00,841
c,1970-04-26 22:26:58+00:00,841
b,1970-04-26 22:26:59+00:00,841
i,1970-04-26 22:27:00+00:00,841
p,1970-04-26 22:27:01+00:00,841
A,1970-04-26 22:27:02+00:00,842
c,1970-04-26 22:27:03+00:00,842
d,1970-04-26 22:27:04+00:00,842
b,1970-04-26 22:27:05+00:00,842
j,1970-04-26 22:27:06+00:00,842
k,1970-04-26 22:27:07+00:00,842
j,1970-04-26 22:27:08+00:00,842
p,1970-04-26 22:27:09+00:00,842
A,1970-04-26 22:27:10+00:00,843
b,1970-04-26 22:27:11+00:00,843
d,1970-04-26 22:27:12+00:00,843
c,1970-04-26 22:27:13+00:00,843
i,1970-04-26 22:27:14+00:00,843
l,1970-04-26 22:27:15+00:00,843
o,1970-04-26 22:27:16+00:00,843
m,1970-04-26 22:27:17+00:00,843
h,1970-04-26 22:27:18+00:00,843
p,1970-04-26 22:27:19+00:00,843
A,1970-04-26 22:27:20+00:00,844
g,1970-04-26 22:27:21+00:00,844
f,1970-04-26 22:27:22+00:00,844
e,1970-04-26 22:27:23+00:00,844
j,1970-04-26 22:27:24+00:00,844
l,1970-04-26 22:27:25+00:00,844
o,1970-04-26 22:27:26+00:00,844
m,1970-04-26 22:27:27+00:00,844
j,1970-04-26 22:27:28+00:00,844
k,1970-04-26 22:27:29+00:00,844
j,1970-04-26 22:27:30+00:00,844
p,1970-04-26 22:27:31+00:00,844
A,1970-04-26 22:27:32+00:00,845
e,1970-04-26 22:27:33+00:00,845
f,1970-04-26 22:27:34+00:00,845
g,1970-04-26 22:27:35+00:00,845
i,1970-04-26 22:27:36+00:00,845
l,1970-04-26 22:27:37+00:00,845
o,1970-04-26 22:27:38+00:00,845
n,1970-04-26 22:27:39+00:00,845
i,1970-04-26 22:27:40+00:00,845
l,1970-04-26 22:27:41+00:00,845
n,1970-04-26 22:27:42+00:00,845
o,1970-04-26 22:27:43+00:00,845
h,1970-04-26 22:27:44+00:00,845
l,1970-04-26 22:27:45+00:00,845
o,1970-04-26 22:27:46+00:00,845
m,1970-04-26 22:27:47+00:00,845
h,1970-04-26 22:27:48+00:00,845
p,1970-04-26 22:27:49+00:00,845
A,1970-04-26 22:27:50+00:00,846
c,1970-04-26 22:27:51+00:00,846
b,1970-04-26 22:27:52+00:00,846
d,1970-04-26 22:27:53+00:00,846
h,1970-04-26 22:27:54+00:00,846
l,1970-04-26 22:27:55+00:00,846
o,1970-04-26 22:27:56+00:00,846
m,1970-04-26 22:27:57+00:00,846
j,1970-04-26 22:27:58+00:00,846
k,1970-04-26 22:27:59+00:00,846
j,1970-04-26 22:28:00+00:00,846
k,1970-04-26 22:28:01+00:00,846
j,1970-04-26 22:28:02+00:00,846
k,1970-04-26 22:28:03+00:00,846
j,1970-04-26 22:28:04+00:00,846
l,1970-04-26 22:28:05+00:00,846
o,1970-04-26 22:28:06+00:00,846
n,1970-04-26 22:28:07+00:00,846
j,1970-04-26 22:28:08+00:00,846
p,1970-04-26 22:28:09+00:00,846
A,1970-04-26 22:28:10+00:00,847
g,1970-04-26 22:28:11+00:00,847
e,1970-04-26 22:28:12+00:00,847
f,1970-04-26 22:28:13+00:00,847
j,1970-04-26 22:28:14+00:00,847
o,1970-04-26 22:28:15+00:00,847
m,1970-04-26 22:28:16+00:00,847
l,1970-04-26 22:28:17+00:00,847
i,1970-04-26 22:28:18+00:00,847
p,1970-04-26 22:28:19+00:00,847
A,1970-04-26 22:28:20+00:00,848
e,1970-04-26 22:28:21+00:00,848
f,1970-04-26 22:28:22+00:00,848
g,1970-04-26 22:28:23+00:00,848
i,1970-04-26 22:28:24+00:00,848
o,1970-04-26 22:28:25+00:00,848
l,1970-04-26 22:28:26+00:00,848
n,1970-04-26 22:28:27+00:00,848
i,1970-04-26 22:28:28+00:00,848
l,1970-04-26 22:28:29+00:00,848
o,1970-04-26 22:28:30+00:00,848
m,1970-04-26 22:28:31+00:00,848
i,1970-04-26 22:28:32+00:00,848
l,1970-04-26 22:28:33+00:00,848
o,1970-04-26 22:28:34+00:00,848
m,1970-04-26 22:28:35+00:00,848
h,1970-04-26 22:28:36+00:00,848
o,1970-04-26 22:28:37+00:00,848
l,1970-04-26 22:28:38+00:00,848
n,1970-04-26 22:28:39+00:00,848
h,1970-04-26 22:28:40+00:00,848
o,1970-04-26 22:28:41+00:00,848
l,1970-04-26 22:28:42+00:00,848
n,1970-04-26 22:28:43+00:00,848
j,1970-04-26 22:28:44+00:00,848
k,1970-04-26 22:28:45+00:00,848
j,1970-04-26 22:28:46+00:00,848
k,1970-04-26 22:28:47+00:00,848
j,1970-04-26 22:28:48+00:00,848
p,1970-04-26 22:28:49+00:00,848
A,1970-04-26 22:28:50+00:00,849
f,1970-04-26 22:28:51+00:00,849
e,1970-04-26 22:28:52+00:00,849
g,1970-04-26 22:28:53+00:00,849
i,1970-04-26 22:28:54+00:00,849
l,1970-04-26 22:28:55+00:00,849
o,1970-04-26 22:28:56+00:00,849
n,1970-04-26 22:28:57+00:00,849
h,1970-04-26 22:28:58+00:00,849
p,1970-04-26 22:28:59+00:00,849
A,1970-04-26 22:29:00+00:00,850
g,1970-04-26 22:29:01+00:00,850
e,1970-04-26 22:29:02+00:00,850
f,1970-04-26 22:29:03+00:00,850
j,1970-04-26 22:29:04+00:00,850
k,1970-04-26 22:29:05+00:00,850
j,1970-04-26 22:29:06+00:00,850
o,1970-04-26 22:29:07+00:00,850
m,1970-04-26 22:29:08+00:00,850
l,1970-04-26 22:29:09+00:00,850
i,1970-04-26 22:29:10+00:00,850
l,1970-04-26 22:29:11+00:00,850
o,1970-04-26 22:29:12+00:00,850
n,1970-04-26 22:29:13+00:00,850
j,1970-04-26 22:29:14+00:00,850
p,1970-04-26 22:29:15+00:00,850
A,1970-04-26 22:29:16+00:00,851
f,1970-04-26 22:29:17+00:00,851
g,1970-04-26 22:29:18+00:00,851
e,1970-04-26 22:29:19+00:00,851
j,1970-04-26 22:29:20+00:00,851
k,1970-04-26 22:29:21+00:00,851
j,1970-04-26 22:29:22+00:00,851
l,1970-04-26 22:29:23+00:00,851
o,1970-04-26 22:29:24+00:00,851
m,1970-04-26 22:29:25+00:00,851
j,1970-04-26 22:29:26+00:00,851
k,1970-04-26 22:29:27+00:00,851
j,1970-04-26 22:29:28+00:00,851
o,1970-04-26 22:29:29+00:00,851
l,1970-04-26 22:29:30+00:00,851
m,1970-04-26 22:29:31+00:00,851
i,1970-04-26 22:29:32+00:00,851
p,1970-04-26 22:29:33+00:00,851
A,1970-04-26 22:29:34+00:00,852
d,1970-04-26 22:29:35+00:00,852
c,1970-04-26 22:29:36+00:00,852
b,1970-04-26 22:29:37+00:00,852
i,1970-04-26 22:29:38+00:00,852
l,1970-04-26 22:29:39+00:00,852
o,1970-04-26 22:29:40+00:00,852
n,1970-04-26 22:29:41+00:00,852
i,1970-04-26 22:29:42+00:00,852
o,1970-04-26 22:29:43+00:00,852
n,1970-04-26 22:29:44+00:00,852
l,1970-04-26 22:29:45+00:00,852
j,1970-04-26 22:29:46+00:00,852
k,1970-04-26 22:29:47+00:00,852
j,1970-04-26 22:29:48+00:00,852
p,1970-04-26 22:29:49+00:00,852
A,1970-04-26 22:29:50+00:00,853
b,1970-04-26 22:29:51+00:00,853
c,1970-04-26 22:29:52+00:00,853
d,1970-04-26 22:29:53+00:00,853
j,1970-04-26 22:29:54+00:00,853
k,1970-04-26 22:29:55+00:00,853
j,1970-04-26 22:29:56+00:00,853
o,1970-04-26 22:29:57+00:00,853
l,1970-04-26 22:29:58+00:00,853
m,1970-04-26 22:29:59+00:00,853
h,1970-04-26 22:30:00+00:00,853
p,1970-04-26 22:30:01+00:00,853
A,1970-04-26 22:30:02+00:00,854
g,1970-04-26 22:30:03+00:00,854
e,1970-04-26 22:30:04+00:00,854
f,1970-04-26 22:30:05+00:00,854
j,1970-04-26 22:30:06+00:00,854
k,1970-04-26 22:30:07+00:00,854
j,1970-04-26 22:30:08+00:00,854
n,1970-04-26 22:30:09+00:00,854
o,1970-04-26 22:30:10+00:00,854
l,1970-04-26 22:30:11+00:00,854
i,1970-04-26 22:30:12+00:00,854
o,1970-04-26 22:30:13+00:00,854
m,1970-04-26 22:30:14+00:00,854
l,1970-04-26 22:30:15+00:00,854
i,1970-04-26 22:30:16+00:00,854
p,1970-04-26 22:30:17+00:00,854
A,1970-04-26 22:30:18+00:00,855
e,1970-04-26 22:30:19+00:00,855
g,1970-04-26 22:30:20+00:00,855
f,1970-04-26 22:30:21+00:00,855
i,1970-04-26 22:30:22+00:00,855
l,1970-04-26 22:30:23+00:00,855
o,1970-04-26 22:30:24+00:00,855
m,1970-04-26 22:30:25+00:00,855
j,1970-04-26 22:30:26+00:00,855
p,1970-04-26 22:30:27+00:00,855
A,1970-04-26 22:30:28+00:00,856
b,1970-04-26 22:30:29+00:00,856
c,1970-04-26 22:30:30+00:00,856
d,1970-04-26 22:30:31+00:00,856
h,1970-04-26 22:30:32+00:00,856
p,1970-04-26 22:30:33+00:00,856
A,1970-04-26 22:30:34+00:00,857
d,1970-04-26 22:30:35+00:00,857
b,1970-04-26 22:30:36+00:00,857
c,1970-04-26 22:30:37+00:00,857
i,1970-04-26 22:30:38+00:00,857
o,1970-04-26 22:30:39+00:00,857
l,1970-04-26 22:30:40+00:00,857
n,1970-04-26 22:30:41+00:00,857
j,1970-04-26 22:30:42+00:00,857
k,1970-04-26 22:30:43+00:00,857
j,1970-04-26 22:30:44+00:00,857
p,1970-04-26 22:30:45+00:00,857
A,1970-04-26 22:30:46+00:00,858
e,1970-04-26 22:30:47+00:00,858
g,1970-04-26 22:30:48+00:00,858
f,1970-04-26 22:30:49+00:00,858
j,1970-04-26 22:30:50+00:00,858
l,1970-04-26 22:30:51+00:00,858
o,1970-04-26 22:30:52+00:00,858
n,1970-04-26 22:30:53+00:00,858
h,1970-04-26 22:30:54+00:00,858
p,1970-04-26 22:30:55+00:00,858
A,1970-04-26 22:30:56+00:00,859
f,1970-04-26 22:30:57+00:00,859
e,1970-04-26 22:30:58+00:00,859
g,1970-04-26 22:30:59+00:00,859
h,1970-04-26 22:31:00+00:00,859
l,1970-04-26 22:31:01+00:00,859
m,1970-04-26 22:31:02+00:00,859
o,1970-04-26 22:31:03+00:00,859
j,1970-04-26 22:31:04+00:00,859
k,1970-04-26 22:31:05+00:00,859
j,1970-04-26 22:31:06+00:00,859
k,1970-04-26 22:31:07+00:00,859
j,1970-04-26 22:31:08+00:00,859
k,1970-04-26 22:31:09+00:00,859
j,1970-04-26 22:31:10+00:00,859
k,1970-04-26 22:31:11+00:00,859
j,1970-04-26 22:31:12+00:00,859
l,1970-04-26 22:31:13+00:00,859
o,1970-04-26 22:31:14+00:00,859
m,1970-04-26 22:31:15+00:00,859
j,1970-04-26 22:31:16+00:00,859
k,1970-04-26 22:31:17+00:00,859
j,1970-04-26 22:31:18+00:00,859
k,1970-04-26 22:31:19+00:00,859
j,1970-04-26 22:31:20+00:00,859
l,1970-04-26 22:31:21+00:00,859
m,1970-04-26 22:31:22+00:00,859
o,1970-04-26 22:31:23+00:00,859
j,1970-04-26 22:31:24+00:00,859
o,1970-04-26 22:31:25+00:00,859
l,1970-04-26 22:31:26+00:00,859
m,1970-04-26 22:31:27+00:00,859
i,1970-04-26 22:31:28+00:00,859
p,1970-04-26 22:31:29+00:00,859
A,1970-04-26 22:31:30+00:00,860
g,1970-04-26 22:31:31+00:00,860
f,1970-04-26 22:31:32+00:00,860
e,1970-04-26 22:31:33+00:00,860
j,1970-04-26 22:31:34+00:00,860
k,1970-04-26 22:31:35+00:00,860
j,1970-04-26 22:31:36+00:00,860
k,1970-04-26 22:31:37+00:00,860
j,1970-04-26 22:31:38+00:00,860
o,1970-04-26 22:31:39+00:00,860
l,1970-04-26 22:31:40+00:00,860
n,1970-04-26 22:31:41+00:00,860
i,1970-04-26 22:31:42+00:00,860
m,1970-04-26 22:31:43+00:00,860
o,1970-04-26 22:31:44+00:00,860
l,1970-04-26 22:31:45+00:00,860
j,1970-04-26 22:31:46+00:00,860
l,1970-04-26 22:31:47+00:00,860
o,1970-04-26 22:31:48+00:00,860
m,1970-04-26 22:31:49+00:00,860
i,1970-04-26 22:31:50+00:00,860
o,1970-04-26 22:31:51+00:00,860
l,1970-04-26 22:31:52+00:00,860
m,1970-04-26 22:31:53+00:00,860
j,1970-04-26 22:31:54+00:00,860
k,1970-04-26 22:31:55+00:00,860
j,1970-04-26 22:31:56+00:00,860
k,1970-04-26 22:31:57+00:00,860
j,1970-04-26 22:31:58+00:00,860
p,1970-04-26 22:31:59+00:00,860
A,1970-04-26 22:32:00+00:00,861
e,1970-04-26 22:32:01+00:00,861
g,1970-04-26 22:32:02+00:00,861
f,1970-04-26 22:32:03+00:00,861
j,1970-04-26 22:32:04+00:00,861
k,1970-04-26 22:32:05+00:00,861
j,1970-04-26 22:32:06+00:00,861
l,1970-04-26 22:32:07+00:00,861
o,1970-04-26 22:32:08+00:00,861
m,1970-04-26 22:32:09+00:00,861
j,1970-04-26 22:32:10+00:00,861
p,1970-04-26 22:32:11+00:00,861
A,1970-04-26 22:32:12+00:00,862
c,1970-04-26 22:32:13+00:00,862
d,1970-04-26 22:32:14+00:00,862
b,1970-04-26 22:32:15+00:00,862
j,1970-04-26 22:32:16+00:00,862
p,1970-04-26 22:32:17+00:00,862
A,1970-04-26 22:32:18+00:00,863
g,1970-04-26 22:32:19+00:00,863
e,1970-04-26 22:32:20+00:00,863
f,1970-04-26 22:32:21+00:00,863
j,1970-04-26 22:32:22+00:00,863
l,1970-04-26 22:32:23+00:00,863
o,1970-04-26 22:32:24+00:00,863
n,1970-04-26 22:32:25+00:00,863
h,1970-04-26 22:32:26+00:00,863
p,1970-04-26 22:32:27+00:00,863
A,1970-04-26 22:32:28+00:00,864
c,1970-04-26 22:32:29+00:00,864
b,1970-04-26 22:32:30+00:00,864
d,1970-04-26 22:32:31+00:00,864
i,1970-04-26 22:32:32+00:00,864
l,1970-04-26 22:32:33+00:00,864
o,1970-04-26 22:32:34+00:00,864
n,1970-04-26 22:32:35+00:00,864
j,1970-04-26 22:32:36+00:00,864
k,1970-04-26 22:32:37+00:00,864
j,1970-04-26 22:32:38+00:00,864
m,1970-04-26 22:32:39+00:00,864
o,1970-04-26 22:32:40+00:00,864
l,1970-04-26 22:32:41+00:00,864
j,1970-04-26 22:32:42+00:00,864
p,1970-04-26 22:32:43+00:00,864
A,1970-04-26 22:32:44+00:00,865
g,1970-04-26 22:32:45+00:00,865
f,1970-04-26 22:32:46+00:00,865
e,1970-04-26 22:32:47+00:00,865
i,1970-04-26 22:32:48+00:00,865
l,1970-04-26 22:32:49+00:00,865
n,1970-04-26 22:32:50+00:00,865
o,1970-04-26 22:32:51+00:00,865
h,1970-04-26 22:32:52+00:00,865
l,1970-04-26 22:32:53+00:00,865
o,1970-04-26 22:32:54+00:00,865
n,1970-04-26 22:32:55+00:00,865
h,1970-04-26 22:32:56+00:00,865
p,1970-04-26 22:32:57+00:00,865
A,1970-04-26 22:32:58+00:00,866
g,1970-04-26 22:32:59+00:00,866
e,1970-04-26 22:33:00+00:00,866
f,1970-04-26 22:33:01+00:00,866
h,1970-04-26 22:33:02+00:00,866
p,1970-04-26 22:33:03+00:00,866
A,1970-04-26 22:33:04+00:00,867
f,1970-04-26 22:33:05+00:00,867
e,1970-04-26 22:33:06+00:00,867
g,1970-04-26 22:33:07+00:00,867
i,1970-04-26 22:33:08+00:00,867
n,1970-04-26 22:33:09+00:00,867
l,1970-04-26 22:33:10+00:00,867
o,1970-04-26 22:33:11+00:00,867
h,1970-04-26 22:33:12+00:00,867
p,1970-04-26 22:33:13+00:00,867
A,1970-04-26 22:33:14+00:00,868
b,1970-04-26 22:33:15+00:00,868
d,1970-04-26 22:33:16+00:00,868
c,1970-04-26 22:33:17+00:00,868
i,1970-04-26 22:33:18+00:00,868
o,1970-04-26 22:33:19+00:00,868
l,1970-04-26 22:33:20+00:00,868
m,1970-04-26 22:33:21+00:00,868
h,1970-04-26 22:33:22+00:00,868
o,1970-04-26 22:33:23+00:00,868
l,1970-04-26 22:33:24+00:00,868
n,1970-04-26 22:33:25+00:00,868
i,1970-04-26 22:33:26+00:00,868
p,1970-04-26 22:33:27+00:00,868
A,1970-04-26 22:33:28+00:00,869
f,1970-04-26 22:33:29+00:00,869
g,1970-04-26 22:33:30+00:00,869
e,1970-04-26 22:33:31+00:00,869
i,1970-04-26 22:33:32+00:00,869
o,1970-04-26 22:33:33+00:00,869
n,1970-04-26 22:33:34+00:00,869
l,1970-04-26 22:33:35+00:00,869
h,1970-04-26 22:33:36+00:00,869
p,1970-04-26 22:33:37+00:00,869
A,1970-04-26 22:33:38+00:00,870
f,1970-04-26 22:33:39+00:00,870
e,1970-04-26 22:33:40+00:00,870
g,1970-04-26 22:33:41+00:00,870
i,1970-04-26 22:33:42+00:00,870
o,1970-04-26 22:33:43+00:00,870
l,1970-04-26 22:33:44+00:00,870
m,1970-04-26 22:33:45+00:00,870
h,1970-04-26 22:33:46+00:00,870
m,1970-04-26 22:33:47+00:00,870
o,1970-04-26 22:33:48+00:00,870
l,1970-04-26 22:33:49+00:00,870
i,1970-04-26 22:33:50+00:00,870
o,1970-04-26 22:33:51+00:00,870
n,1970-04-26 22:33:52+00:00,870
l,1970-04-26 22:33:53+00:00,870
j,1970-04-26 22:33:54+00:00,870
k,1970-04-26 22:33:55+00:00,870
j,1970-04-26 22:33:56+00:00,870
k,1970-04-26 22:33:57+00:00,870
j,1970-04-26 22:33:58+00:00,870
k,1970-04-26 22:33:59+00:00,870
j,1970-04-26 22:34:00+00:00,870
k,1970-04-26 22:34:01+00:00,870
j,1970-04-26 22:34:02+00:00,870
o,1970-04-26 22:34:03+00:00,870
m,1970-04-26 22:34:04+00:00,870
l,1970-04-26 22:34:05+00:00,870
i,1970-04-26 22:34:06+00:00,870
o,1970-04-26 22:34:07+00:00,870
l,1970-04-26 22:34:08+00:00,870
n,1970-04-26 22:34:09+00:00,870
i,1970-04-26 22:34:10+00:00,870
o,1970-04-26 22:34:11+00:00,870
l,1970-04-26 22:34:12+00:00,870
m,1970-04-26 22:34:13+00:00,870
h,1970-04-26 22:34:14+00:00,870
o,1970-04-26 22:34:15+00:00,870
l,1970-04-26 22:34:16+00:00,870
m,1970-04-26 22:34:17+00:00,870
j,1970-04-26 22:34:18+00:00,870
k,1970-04-26 22:34:19+00:00,870
j,1970-04-26 22:34:20+00:00,870
k,1970-04-26 22:34:21+00:00,870
j,1970-04-26 22:34:22+00:00,870
k,1970-04-26 22:34:23+00:00,870
j,1970-04-26 22:34:24+00:00,870
k,1970-04-26 22:34:25+00:00,870
j,1970-04-26 22:34:26+00:00,870
l,1970-04-26 22:34:27+00:00,870
o,1970-04-26 22:34:28+00:00,870
n,1970-04-26 22:34:29+00:00,870
j,1970-04-26 22:34:30+00:00,870
k,1970-04-26 22:34:31+00:00,870
j,1970-04-26 22:34:32+00:00,870
p,1970-04-26 22:34:33+00:00,870
A,1970-04-26 22:34:34+00:00,871
f,1970-04-26 22:34:35+00:00,871
e,1970-04-26 22:34:36+00:00,871
g,1970-04-26 22:34:37+00:00,871
j,1970-04-26 22:34:38+00:00,871
k,1970-04-26 22:34:39+00:00,871
j,1970-04-26 22:34:40+00:00,871
p,1970-04-26 22:34:41+00:00,871
A,1970-04-26 22:34:42+00:00,872
d,1970-04-26 22:34:43+00:00,872
b,1970-04-26 22:34:44+00:00,872
c,1970-04-26 22:34:45+00:00,872
h,1970-04-26 22:34:46+00:00,872
p,1970-04-26 22:34:47+00:00,872
A,1970-04-26 22:34:48+00:00,873
g,1970-04-26 22:34:49+00:00,873
f,1970-04-26 22:34:50+00:00,873
e,1970-04-26 22:34:51+00:00,873
i,1970-04-26 22:34:52+00:00,873
p,1970-04-26 22:34:53+00:00,873
A,1970-04-26 22:34:54+00:00,874
c,1970-04-26 22:34:55+00:00,874
b,1970-04-26 22:34:56+00:00,874
d,1970-04-26 22:34:57+00:00,874
h,1970-04-26 22:34:58+00:00,874
l,1970-04-26 22:34:59+00:00,874
o,1970-04-26 22:35:00+00:00,874
n,1970-04-26 22:35:01+00:00,874
h,1970-04-26 22:35:02+00:00,874
p,1970-04-26 22:35:03+00:00,874
A,1970-04-26 22:35:04+00:00,875
d,1970-04-26 22:35:05+00:00,875
b,1970-04-26 22:35:06+00:00,875
c,1970-04-26 22:35:07+00:00,875
j,1970-04-26 22:35:08+00:00,875
k,1970-04-26 22:35:09+00:00,875
j,1970-04-26 22:35:10+00:00,875
o,1970-04-26 22:35:11+00:00,875
l,1970-04-26 22:35:12+00:00,875
n,1970-04-26 22:35:13+00:00,875
h,1970-04-26 22:35:14+00:00,875
m,1970-04-26 22:35:15+00:00,875
l,1970-04-26 22:35:16+00:00,875
o,1970-04-26 22:35:17+00:00,875
i,1970-04-26 22:35:18+00:00,875
o,1970-04-26 22:35:19+00:00,875
l,1970-04-26 22:35:20+00:00,875
m,1970-04-26 22:35:21+00:00,875
j,1970-04-26 22:35:22+00:00,875
k,1970-04-26 22:35:23+00:00,875
j,1970-04-26 22:35:24+00:00,875
o,1970-04-26 22:35:25+00:00,875
l,1970-04-26 22:35:26+00:00,875
m,1970-04-26 22:35:27+00:00,875
j,1970-04-26 22:35:28+00:00,875
k,1970-04-26 22:35:29+00:00,875
j,1970-04-26 22:35:30+00:00,875
l,1970-04-26 22:35:31+00:00,875
o,1970-04-26 22:35:32+00:00,875
n,1970-04-26 22:35:33+00:00,875
j,1970-04-26 22:35:34+00:00,875
k,1970-04-26 22:35:35+00:00,875
j,1970-04-26 22:35:36+00:00,875
k,1970-04-26 22:35:37+00:00,875
j,1970-04-26 22:35:38+00:00,875
k,1970-04-26 22:35:39+00:00,875
j,1970-04-26 22:35:40+00:00,875
p,1970-04-26 22:35:41+00:00,875
A,1970-04-26 22:35:42+00:00,876
f,1970-04-26 22:35:43+00:00,876
e,1970-04-26 22:35:44+00:00,876
g,1970-04-26 22:35:45+00:00,876
i,1970-04-26 22:35:46+00:00,876
o,1970-04-26 22:35:47+00:00,876
l,1970-04-26 22:35:48+00:00,876
m,1970-04-26 22:35:49+00:00,876
i,1970-04-26 22:35:50+00:00,876
